"","fips","SCC","Pollutant","Emissions","type","year"
"5700","13115","10200202","PM25-PRI",27.71,"POINT",2002
"5701","13139","10200204","PM25-PRI",0.15,"POINT",2002
"5702","13149","10100212","PM25-PRI",3565.79,"POINT",2002
"5703","13175","10200202","PM25-PRI",46.09,"POINT",2002
"5704","13175","10200218","PM25-PRI",1.92,"POINT",2002
"5705","13207","10100212","PM25-PRI",2507.22,"POINT",2002
"5706","13237","10100212","PM25-PRI",4233.31,"POINT",2002
"5707","13245","10200202","PM25-PRI",55.51,"POINT",2002
"5708","13295","10200206","PM25-PRI",2.11,"POINT",2002
"5709","13313","10200205","PM25-PRI",88.71,"POINT",2002
"5710","15001","10100204","PM25-PRI",77.03,"POINT",2002
"5711","15003","10100218","PM25-PRI",12.97,"POINT",2002
"5712","15009","10100205","PM25-PRI",16.9,"POINT",2002
"5713","16005","10200202","PM25-PRI",0.87,"POINT",2002
"5714","16027","10200222","PM25-PRI",98.22,"POINT",2002
"5715","16067","10200229","PM25-PRI",75.96,"POINT",2002
"5716","16083","10200202","PM25-PRI",57.49,"POINT",2002
"5717","16083","10200224","PM25-PRI",21.99,"POINT",2002
"5718","17001","10200204","PM25-PRI",0.25,"POINT",2002
"5719","17001","10200205","PM25-PRI",13.01,"POINT",2002
"5720","17001","10300207","PM25-PRI",13.93,"POINT",2002
"5721","17003","10200204","PM25-PRI",0.01,"POINT",2002
"5722","17019","10100204","PM25-PRI",3.18,"POINT",2002
"5723","17021","10100203","PM25-PRI",418.89,"POINT",2002
"5724","17027","10300207","PM25-PRI",12.84,"POINT",2002
"5725","17029","10300209","PM25-PRI",0.1,"POINT",2002
"5726","17031","10100201","PM25-PRI",177.12,"POINT",2002
"5727","17031","10100222","PM25-PRI",131.52,"POINT",2002
"5728","17031","10100226","PM25-PRI",271.63,"POINT",2002
"5729","17031","10200202","PM25-PRI",65.12,"POINT",2002
"5730","17033","10100202","PM25-PRI",790.46,"POINT",2002
"5731","17041","10100202","PM25-PRI",8.48,"POINT",2002
"5732","17043","10300209","PM25-PRI",0.18,"POINT",2002
"5733","17051","10300207","PM25-PRI",0.05,"POINT",2002
"5734","17055","10300209","PM25-PRI",0.22,"POINT",2002
"5735","17057","10100202","PM25-PRI",362.7,"POINT",2002
"5736","17077","10300225","PM25-PRI",7.56,"POINT",2002
"5737","17079","10100202","PM25-PRI",299.6,"POINT",2002
"5738","17079","10100226","PM25-PRI",312.52,"POINT",2002
"5739","17087","10300207","PM25-PRI",7.67,"POINT",2002
"5740","17093","10200204","PM25-PRI",0.01,"POINT",2002
"5741","17097","10100202","PM25-PRI",202.76,"POINT",2002
"5742","17097","10100203","PM25-PRI",57.07,"POINT",2002
"5743","17097","10100204","PM25-PRI",14.97,"POINT",2002
"5744","17097","10100212","PM25-PRI",165.89,"POINT",2002
"5745","17097","10200204","PM25-PRI",29.02,"POINT",2002
"5746","17107","10100205","PM25-PRI",0,"POINT",2002
"5747","17107","10300209","PM25-PRI",2.54,"POINT",2002
"5748","17109","10300209","PM25-PRI",1.36,"POINT",2002
"5749","17115","10200204","PM25-PRI",1e-05,"POINT",2002
"5750","17115","10200217","PM25-PRI",13.75,"POINT",2002
"5751","17115","10300217","PM25-PRI",4.41,"POINT",2002
"5752","17119","10100202","PM25-PRI",272.65,"POINT",2002
"5753","17123","10200217","PM25-PRI",0.11,"POINT",2002
"5754","17125","10100202","PM25-PRI",461.46,"POINT",2002
"5755","17127","10100202","PM25-PRI",686.47,"POINT",2002
"5756","17135","10100203","PM25-PRI",1565.36,"POINT",2002
"5757","17137","10100202","PM25-PRI",1246.73,"POINT",2002
"5758","17137","10300207","PM25-PRI",5.32,"POINT",2002
"5759","17137","10300225","PM25-PRI",25.18,"POINT",2002
"5760","17143","10100202","PM25-PRI",1650.09,"POINT",2002
"5761","17143","10200202","PM25-PRI",24.58,"POINT",2002
"5762","17149","10100202","PM25-PRI",0.00038,"POINT",2002
"5763","17155","10100202","PM25-PRI",218.87,"POINT",2002
"5764","17155","10200205","PM25-PRI",0.44,"POINT",2002
"5765","17157","10100202","PM25-PRI",581.89,"POINT",2002
"5766","17157","10100203","PM25-PRI",1098.39,"POINT",2002
"5767","17161","10200204","PM25-PRI",6.34,"POINT",2002
"5768","17161","10200205","PM25-PRI",0.04,"POINT",2002
"5769","17161","10200302","PM25-PRI",0.18,"POINT",2002
"5770","17167","10100202","PM25-PRI",67.33,"POINT",2002
"5771","17167","10100203","PM25-PRI",43.41,"POINT",2002
"5772","17167","10300207","PM25-PRI",0.25,"POINT",2002
"5773","17179","10100203","PM25-PRI",750.33,"POINT",2002
"5774","17179","10200201","PM25-PRI",17.56,"POINT",2002
"5775","17179","10200225","PM25-PRI",143.77,"POINT",2002
"5776","17181","10300209","PM25-PRI",34.65,"POINT",2002
"5777","17183","10100202","PM25-PRI",884.88,"POINT",2002
"5778","17183","10200217","PM25-PRI",2.03,"POINT",2002
"5779","17197","10100202","PM25-PRI",873.26,"POINT",2002
"5780","17197","10100203","PM25-PRI",204.26,"POINT",2002
"5781","17197","10100222","PM25-PRI",345.72,"POINT",2002
"5782","17197","10100223","PM25-PRI",116.46,"POINT",2002
"5783","17199","10100203","PM25-PRI",412.75,"POINT",2002
"5784","18001","10200204","PM25-PRI",24.78,"POINT",2002
"5785","18017","10100204","PM25-PRI",0.46,"POINT",2002
"5786","18023","10200204","PM25-PRI",2.33,"POINT",2002
"5787","18029","10100202","PM25-PRI",520.59,"POINT",2002
"5788","18029","10100203","PM25-PRI",2295.21,"POINT",2002
"5789","18029","10300206","PM25-PRI",2.72,"POINT",2002
"5790","18035","10300207","PM25-PRI",10.42,"POINT",2002
"5791","18037","10100204","PM25-PRI",10.67,"POINT",2002
"5792","18037","10200204","PM25-PRI",0.15,"POINT",2002
"5793","18037","10200205","PM25-PRI",0.03,"POINT",2002
"5794","18037","10200206","PM25-PRI",0.57,"POINT",2002
"5795","18037","10200225","PM25-PRI",0.001703,"POINT",2002
"5796","18043","10100202","PM25-PRI",2443.84,"POINT",2002
"5797","18051","10100202","PM25-PRI",4910.73,"POINT",2002
"5798","18053","10200205","PM25-PRI",1.72,"POINT",2002
"5799","18055","10200217","PM25-PRI",0.007754,"POINT",2002
"5800","18055","10200225","PM25-PRI",4.33,"POINT",2002
"5801","18057","10100202","PM25-PRI",172.45,"POINT",2002
"5802","18061","10200204","PM25-PRI",0.9,"POINT",2002
"5803","18067","10200204","PM25-PRI",27.09,"POINT",2002
"5804","18073","10100203","PM25-PRI",254.36,"POINT",2002
"5805","18073","10100212","PM25-PRI",575.26,"POINT",2002
"5806","18073","10100222","PM25-PRI",207.4,"POINT",2002
"5807","18073","10300225","PM25-PRI",4.79,"POINT",2002
"5808","18077","10100221","PM25-PRI",709.92,"POINT",2002
"5809","18079","10300225","PM25-PRI",0.21,"POINT",2002
"5810","18083","10100202","PM25-PRI",298.88,"POINT",2002
"5811","18089","10100222","PM25-PRI",4.3,"POINT",2002
"5812","18089","10100223","PM25-PRI",239.02,"POINT",2002
"5813","18089","10100226","PM25-PRI",80.09,"POINT",2002
"5814","18091","10100203","PM25-PRI",480.28,"POINT",2002
"5815","18097","10100212","PM25-PRI",2146.44,"POINT",2002
"5816","18097","10200202","PM25-PRI",5.16,"POINT",2002
"5817","18097","10200204","PM25-PRI",4.24,"POINT",2002
"5818","18103","10100202","PM25-PRI",2.14,"POINT",2002
"5819","18105","10300209","PM25-PRI",21.47,"POINT",2002
"5820","18107","10100204","PM25-PRI",1.83,"POINT",2002
"5821","18109","10100201","PM25-PRI",22.95,"POINT",2002
"5822","18109","10100212","PM25-PRI",643.91,"POINT",2002
"5823","18125","10100202","PM25-PRI",940.68,"POINT",2002
"5824","18125","10100212","PM25-PRI",1463.28,"POINT",2002
"5825","18127","10100203","PM25-PRI",483.37,"POINT",2002
"5826","18129","10100202","PM25-PRI",399.11,"POINT",2002
"5827","18129","10200202","PM25-PRI",4.29,"POINT",2002
"5828","18129","10200204","PM25-PRI",19.11,"POINT",2002
"5829","18141","10200101","PM25-PRI",9.92,"POINT",2002
"5830","18141","10300207","PM25-PRI",0.27,"POINT",2002
"5831","18141","10300223","PM25-PRI",8.57,"POINT",2002
"5832","18141","10300224","PM25-PRI",12.82,"POINT",2002
"5833","18147","10100222","PM25-PRI",847.09,"POINT",2002
"5834","18153","10100202","PM25-PRI",982.22,"POINT",2002
"5835","18157","10200202","PM25-PRI",12.38,"POINT",2002
"5836","18157","10200204","PM25-PRI",146.13,"POINT",2002
"5837","18157","10300209","PM25-PRI",12.77,"POINT",2002
"5838","18157","10300217","PM25-PRI",0.07,"POINT",2002
"5839","18165","10100212","PM25-PRI",2249.46,"POINT",2002
"5840","18165","10200202","PM25-PRI",2.34,"POINT",2002
"5841","18167","10100202","PM25-PRI",2745.43,"POINT",2002
"5842","18167","10200205","PM25-PRI",56.41,"POINT",2002
"5843","18167","10200222","PM25-PRI",0.3,"POINT",2002
"5844","18169","10200205","PM25-PRI",6.21,"POINT",2002
"5845","18173","10100202","PM25-PRI",6850.52,"POINT",2002
"5846","18175","10200204","PM25-PRI",0.005731,"POINT",2002
"5847","18177","10100202","PM25-PRI",235.17,"POINT",2002
"5848","18177","10100212","PM25-PRI",487.37,"POINT",2002
"5849","19005","10100202","PM25-PRI",109.91,"POINT",2002
"5850","19005","10100222","PM25-PRI",521.27,"POINT",2002
"5851","19013","10100202","PM25-PRI",3.98,"POINT",2002
"5852","19013","10300217","PM25-PRI",5.9,"POINT",2002
"5853","19041","10100222","PM25-PRI",5.85,"POINT",2002
"5854","19045","10100226","PM25-PRI",891.64,"POINT",2002
"5855","19045","10200203","PM25-PRI",338.9,"POINT",2002
"5856","19045","10200205","PM25-PRI",89.18,"POINT",2002
"5857","19057","10100204","PM25-PRI",3.58,"POINT",2002
"5858","19057","10100222","PM25-PRI",538.64,"POINT",2002
"5859","19061","10100202","PM25-PRI",139.56,"POINT",2002
"5860","19061","10200204","PM25-PRI",115.05,"POINT",2002
"5861","19113","10100222","PM25-PRI",524.15,"POINT",2002
"5862","19113","10100224","PM25-PRI",19.28,"POINT",2002
"5863","19113","10200202","PM25-PRI",5.72,"POINT",2002
"5864","19113","10200217","PM25-PRI",289.67,"POINT",2002
"5865","19115","10100222","PM25-PRI",317.22,"POINT",2002
"5866","19125","10100205","PM25-PRI",30.33,"POINT",2002
"5867","19127","10100222","PM25-PRI",181.84,"POINT",2002
"5868","19127","10100223","PM25-PRI",162.73,"POINT",2002
"5869","19139","10100202","PM25-PRI",9.01,"POINT",2002
"5870","19139","10100205","PM25-PRI",0.02,"POINT",2002
"5871","19139","10100223","PM25-PRI",12.92,"POINT",2002
"5872","19139","10100225","PM25-PRI",3.72,"POINT",2002
"5873","19139","10100226","PM25-PRI",15.05,"POINT",2002
"5874","19139","10200204","PM25-PRI",1.85,"POINT",2002
"5875","19139","10200224","PM25-PRI",130.5,"POINT",2002
"5876","19139","10200225","PM25-PRI",237.22,"POINT",2002
"5877","19153","10200217","PM25-PRI",0.007586207,"POINT",2002
"5878","19155","10100222","PM25-PRI",475.2,"POINT",2002
"5879","19155","10100226","PM25-PRI",77.7,"POINT",2002
"5880","19155","10200101","PM25-PRI",0.01,"POINT",2002
"5881","19163","10100222","PM25-PRI",26.23,"POINT",2002
"5882","19163","10100226","PM25-PRI",145.42,"POINT",2002
"5883","19163","10200204","PM25-PRI",47.68,"POINT",2002
"5884","19169","10100222","PM25-PRI",20.48,"POINT",2002
"5885","19169","10100226","PM25-PRI",145.39,"POINT",2002
"5886","19169","10300207","PM25-PRI",1.38,"POINT",2002
"5887","19169","10300209","PM25-PRI",1.52,"POINT",2002
"5888","19169","10300218","PM25-PRI",61.98,"POINT",2002
"5889","19179","10100226","PM25-PRI",1856.45,"POINT",2002
"5890","19179","10200224","PM25-PRI",88.52,"POINT",2002
"5891","19193","10100222","PM25-PRI",2103.48,"POINT",2002
"5892","19193","10100223","PM25-PRI",534.39,"POINT",2002
"5893","19197","10200224","PM25-PRI",1.49,"POINT",2002
"5894","20021","10100202","PM25-PRI",67.7,"POINT",2002
"5895","20045","10100212","PM25-PRI",445.38,"POINT",2002
"5896","20045","10100226","PM25-PRI",189.47,"POINT",2002
"5897","20055","10100222","PM25-PRI",314.88,"POINT",2002
"5898","20107","10100222","PM25-PRI",329.57,"POINT",2002
"5899","20107","10100223","PM25-PRI",502.51,"POINT",2002
"5900","20149","10100226","PM25-PRI",3314.24,"POINT",2002
"5901","20177","10100226","PM25-PRI",165.28,"POINT",2002
"5902","20209","10100222","PM25-PRI",144.94,"POINT",2002
"5903","20209","10100223","PM25-PRI",22.82,"POINT",2002
"5904","21005","10300208","PM25-PRI",0.88,"POINT",2002
"5905","21013","10200206","PM25-PRI",1.23,"POINT",2002
"5906","21015","10100202","PM25-PRI",383.44,"POINT",2002
"5907","21029","10200204","PM25-PRI",0.01,"POINT",2002
"5908","21041","10100202","PM25-PRI",986.08,"POINT",2002
"5909","21041","10100212","PM25-PRI",1042.28,"POINT",2002
"5910","21049","10100202","PM25-PRI",354.74,"POINT",2002
"5911","21059","10100203","PM25-PRI",97.66,"POINT",2002
"5912","21059","10100212","PM25-PRI",236.68,"POINT",2002
"5913","21059","10200204","PM25-PRI",0.03,"POINT",2002
"5914","21067","10200225","PM25-PRI",0.14,"POINT",2002
"5915","21067","10300207","PM25-PRI",0.72,"POINT",2002
"5916","21067","10300209","PM25-PRI",1.01,"POINT",2002
"5917","21073","10200204","PM25-PRI",0.42,"POINT",2002
"5918","21073","10300208","PM25-PRI",0.23,"POINT",2002
"5919","21091","10100202","PM25-PRI",2795.86,"POINT",2002
"5920","21095","10200206","PM25-PRI",0.05,"POINT",2002
"5921","21095","10300208","PM25-PRI",0.15,"POINT",2002
"5922","21101","10100204","PM25-PRI",3.59,"POINT",2002
"5923","21107","10300208","PM25-PRI",0.49,"POINT",2002
"5924","21111","10100202","PM25-PRI",283.54,"POINT",2002
"5925","21111","10100212","PM25-PRI",1142.41,"POINT",2002
"5926","21111","10200204","PM25-PRI",1.09,"POINT",2002
"5927","21111","10200205","PM25-PRI",15.04,"POINT",2002
"5928","21111","10300209","PM25-PRI",0.16,"POINT",2002
"5929","21127","10100202","PM25-PRI",1829.88,"POINT",2002
"5930","21145","10100202","PM25-PRI",767.62,"POINT",2002
"5931","21145","10100217","PM25-PRI",2.57,"POINT",2002
"5932","21145","10200202","PM25-PRI",0.49,"POINT",2002
"5933","21151","10300206","PM25-PRI",0.42,"POINT",2002
"5934","21151","10300209","PM25-PRI",0.39,"POINT",2002
"5935","21157","10200202","PM25-PRI",0.8,"POINT",2002
"5936","21161","10100202","PM25-PRI",887.31,"POINT",2002
"5937","21161","10100212","PM25-PRI",852.29,"POINT",2002
"5938","21167","10100202","PM25-PRI",414.37,"POINT",2002
"5939","21167","10100212","PM25-PRI",1895.15,"POINT",2002
"5940","21175","10200206","PM25-PRI",2.37,"POINT",2002
"5941","21177","10100202","PM25-PRI",696.06,"POINT",2002
"5942","21177","10100203","PM25-PRI",2716.69,"POINT",2002
"5943","21177","10300208","PM25-PRI",0.9,"POINT",2002
"5944","21179","10200204","PM25-PRI",3.32,"POINT",2002
"5945","21183","10100202","PM25-PRI",283.03,"POINT",2002
"5946","21191","10200206","PM25-PRI",2.11,"POINT",2002
"5947","21199","10100202","PM25-PRI",1224.86,"POINT",2002
"5948","21205","10300208","PM25-PRI",0.67,"POINT",2002
"5949","21205","10300209","PM25-PRI",0.07,"POINT",2002
"5950","21207","10200204","PM25-PRI",0.06,"POINT",2002
"5951","21223","10100202","PM25-PRI",447.63,"POINT",2002
"5952","21227","10300209","PM25-PRI",0.04,"POINT",2002
"5953","21233","10100202","PM25-PRI",428.82,"POINT",2002
"5954","21239","10100202","PM25-PRI",108.91,"POINT",2002
"5955","22019","10100226","PM25-PRI",637.83,"POINT",2002
"5956","22031","10100301","PM25-PRI",515.16,"POINT",2002
"5957","22067","10200204","PM25-PRI",27.15,"POINT",2002
"5958","22077","10100202","PM25-PRI",2781.6,"POINT",2002
"5959","22079","10100202","PM25-PRI",247.25,"POINT",2002
"5960","22093","10200204","PM25-PRI",4.31,"POINT",2002
"5961","23005","10100202","PM25-PRI",33.94,"POINT",2002
"5962","23017","10200219","PM25-PRI",5.39,"POINT",2002
"5963","24001","10100217","PM25-PRI",82.35,"POINT",2002
"5964","24001","10200203","PM25-PRI",186.56,"POINT",2002
"5965","24001","10200212","PM25-PRI",117.5,"POINT",2002
"5966","24003","10100201","PM25-PRI",270.2,"POINT",2002
"5967","24003","10100202","PM25-PRI",2078.75,"POINT",2002
"5968","24005","10100203","PM25-PRI",1967.81,"POINT",2002
"5969","24017","10100212","PM25-PRI",3065.52,"POINT",2002
"5970","24017","10300226","PM25-PRI",2.46,"POINT",2002
"5971","24031","10100212","PM25-PRI",3039.18,"POINT",2002
"5972","24033","10100212","PM25-PRI",4404.33,"POINT",2002
"5973","24043","10100202","PM25-PRI",49.82,"POINT",2002
"5974","24043","10100212","PM25-PRI",210.15,"POINT",2002
"5975","25005","10100202","PM25-PRI",733.9,"POINT",2002
"5976","25005","10100212","PM25-PRI",916.8,"POINT",2002
"5977","25009","10100202","PM25-PRI",554.25,"POINT",2002
"5978","25013","10100202","PM25-PRI",200.21,"POINT",2002
"5979","25013","10200204","PM25-PRI",0.47,"POINT",2002
"5980","25015","10300208","PM25-PRI",0.6,"POINT",2002
"5981","25027","10200222","PM25-PRI",0.59,"POINT",2002
"5982","26003","10200204","PM25-PRI",0.82,"POINT",2002
"5983","26007","10200204","PM25-PRI",62.06,"POINT",2002
"5984","26013","10100202","PM25-PRI",0,"POINT",2002
"5985","26017","10100212","PM25-PRI",289.92,"POINT",2002
"5986","26031","10200205","PM25-PRI",16.21,"POINT",2002
"5987","26033","10300207","PM25-PRI",1.21,"POINT",2002
"5988","26041","10100204","PM25-PRI",9.38,"POINT",2002
"5989","26041","10200212","PM25-PRI",10.81,"POINT",2002
"5990","26043","10200204","PM25-PRI",0.44,"POINT",2002
"5991","26045","10100202","PM25-PRI",82.06,"POINT",2002
"5992","26049","10200204","PM25-PRI",17.73,"POINT",2002
"5993","26055","10100204","PM25-PRI",5.64,"POINT",2002
"5994","26055","10300208","PM25-PRI",0.37,"POINT",2002
"5995","26059","10100202","PM25-PRI",50.99,"POINT",2002
"5996","26063","10100202","PM25-PRI",229.98,"POINT",2002
"5997","26063","10200205","PM25-PRI",47.17,"POINT",2002
"5998","26065","10100202","PM25-PRI",173.39,"POINT",2002
"5999","26065","10100204","PM25-PRI",17.46,"POINT",2002
"6000","26065","10300206","PM25-PRI",10.87,"POINT",2002
"6001","26065","10300209","PM25-PRI",0,"POINT",2002
"6002","26065","10300218","PM25-PRI",2.33,"POINT",2002
"6003","26067","10300209","PM25-PRI",5.67,"POINT",2002
"6004","26077","10200204","PM25-PRI",69.37,"POINT",2002
"6005","26077","10200205","PM25-PRI",0.01,"POINT",2002
"6006","26077","10200206","PM25-PRI",0.000471772,"POINT",2002
"6007","26077","10300209","PM25-PRI",0,"POINT",2002
"6008","26081","10100204","PM25-PRI",0.41,"POINT",2002
"6009","26101","10100202","PM25-PRI",3.24,"POINT",2002
"6010","26101","10100205","PM25-PRI",91.52,"POINT",2002
"6011","26101","10200204","PM25-PRI",43.05,"POINT",2002
"6012","26103","10100202","PM25-PRI",320.13,"POINT",2002
"6013","26103","10100204","PM25-PRI",0.14,"POINT",2002
"6014","26103","10100212","PM25-PRI",220.24,"POINT",2002
"6015","26103","10100222","PM25-PRI",122.19,"POINT",2002
"6016","26109","10200204","PM25-PRI",0.32,"POINT",2002
"6017","26115","10100202","PM25-PRI",2397.46,"POINT",2002
"6018","26115","10100222","PM25-PRI",1432.87,"POINT",2002
"6019","26121","10100212","PM25-PRI",525.54,"POINT",2002
"6020","26121","10200212","PM25-PRI",19.63,"POINT",2002
"6021","26125","10200204","PM25-PRI",0.24,"POINT",2002
"6022","26125","10200205","PM25-PRI",0,"POINT",2002
"6023","26125","10300209","PM25-PRI",0.01,"POINT",2002
"6024","26131","10200202","PM25-PRI",13.91,"POINT",2002
"6025","26131","10200204","PM25-PRI",0,"POINT",2002
"6026","26139","10100202","PM25-PRI",1351.04,"POINT",2002
"6027","26139","10100222","PM25-PRI",132.61,"POINT",2002
"6028","26145","10100204","PM25-PRI",10.52,"POINT",2002
"6029","26145","10200204","PM25-PRI",5.29,"POINT",2002
"6030","26147","10100202","PM25-PRI",0.55,"POINT",2002
"6031","26147","10100204","PM25-PRI",48.91,"POINT",2002
"6032","26147","10100212","PM25-PRI",1.02,"POINT",2002
"6033","26147","10100222","PM25-PRI",812.98,"POINT",2002
"6034","26147","10100226","PM25-PRI",759,"POINT",2002
"6035","26147","10200202","PM25-PRI",5.54,"POINT",2002
"6036","26149","10200204","PM25-PRI",0,"POINT",2002
"6037","26149","10200205","PM25-PRI",0.04,"POINT",2002
"6038","26151","10200205","PM25-PRI",34,"POINT",2002
"6039","26153","10200204","PM25-PRI",6.52,"POINT",2002
"6040","26157","10200205","PM25-PRI",30.85,"POINT",2002
"6041","26163","10100202","PM25-PRI",606.56,"POINT",2002
"6042","26163","10100212","PM25-PRI",87.79,"POINT",2002
"6043","26163","10100218","PM25-PRI",0.02,"POINT",2002
"6044","26163","10100222","PM25-PRI",486.71,"POINT",2002
"6045","26163","10100226","PM25-PRI",189.24,"POINT",2002
"6046","26163","10200204","PM25-PRI",1.47,"POINT",2002
"6047","27013","10200219","PM25-PRI",1.1,"POINT",2002
"6048","27027","10200224","PM25-PRI",8.59,"POINT",2002
"6049","27031","10100222","PM25-PRI",120.9,"POINT",2002
"6050","27053","10300222","PM25-PRI",1.33,"POINT",2002
"6051","27053","10300224","PM25-PRI",0.03,"POINT",2002
"6052","27067","10300207","PM25-PRI",13.03,"POINT",2002
"6053","27099","10100205","PM25-PRI",11.5,"POINT",2002
"6054","27119","10300224","PM25-PRI",1.58,"POINT",2002
"6055","27137","10100222","PM25-PRI",2.12,"POINT",2002
"6056","27137","10100224","PM25-PRI",25.22,"POINT",2002
"6057","27137","10300207","PM25-PRI",3.4,"POINT",2002
"6058","27173","10100201","PM25-PRI",0.09,"POINT",2002
"6059","28047","10100101","PM25-PRI",1019.56,"POINT",2002
"6060","28047","10200202","PM25-PRI",72.46,"POINT",2002
"6061","28057","10500102","PM25-PRI",0.06,"POINT",2002
"6062","28059","10100223","PM25-PRI",519.93,"POINT",2002
